timestamp,233353/cpu`idle,233354/cpu`idle,233355/cpu`idle,233356/cpu`idle,233357/cpu`idle,233358/cpu`idle,233359/cpu`idle,233360/cpu`idle,233361/cpu`idle,233362/cpu`idle
1505898060,48986125,51446749,51758151,53011078,53003631,52963536,52936361,52945281,52915306,52989262
1505898120,48990971,51451918,51762168,53016474,53008871,52968928,52941665,52950737,52920710,52994399
1505898180,48995958,51457133,51766220,53021966,53014339,52974418,52946937,52956202,52926183,52999870
1505898240,49000954,51462340,51770223,53027456,53019811,52979910,52952416,52961648,52931653,53005356
1505898300,49005954,51467525,51774151,53032943,53025284,52985399,52957893,52967111,52937127,53010842
1505898360,49010960,51472785,51778397,53038426,53030758,52990893,52963367,52972572,52942605,53016322
1505898420,49015971,51478050,51782660,53043918,53036236,52996370,52968851,52978036,52948082,53021805
1505898480,49020969,51483329,51786938,53049407,53041709,53001860,52974328,52983506,52953560,53027282
1505898540,49025971,51488466,51791198,53054896,53047183,53007350,52979811,52988972,52959032,53032771
1505898600,49030968,51493587,51795534,53060387,53052655,53012841,52985292,52994438,52964503,53038261
1505898660,49035962,51498937,51799908,53065880,53058109,53018332,52990777,52999907,52969967,53043746
1505898720,49040969,51504166,51803953,53071371,53063579,53023824,52996240,53005363,52975439,53049235
1505898780,49045974,51509044,51808044,53076855,53069055,53029317,53001717,53010823,52980916,53054728
1505898840,49050980,51514143,51812241,53082349,53074539,53034811,53007187,53016275,52986397,53060219
1505898900,49055983,51519144,51816437,53087843,53080015,53040305,53012664,53021724,52991871,53065702
1505898960,49060992,51524363,51820683,53093335,53085491,53045788,53018148,53027178,52997345,53071193
1505899020,49065999,51529429,51825102,53098824,53090964,53051281,53023629,53032632,53002816,53076682
1505899080,49071007,51534190,51829414,53104312,53096435,53056773,53029112,53038083,53008287,53082172
1505899140,49076011,51538875,51833725,53109803,53101910,53062264,53034595,53043524,53013762,53087660
1505899200,49081016,51543603,51837527,53115294,53107384,53067753,53040076,53048988,53019233,53093149
1505899260,49086016,51548306,51841617,53120783,53112854,53073241,53045558,53054430,53024705,53098636
1505899320,49091020,51553256,51845818,53126263,53118328,53078731,53051041,53059887,53030177,53104124
1505899380,49096023,51558499,51849860,53131754,53123806,53084220,53056524,53065353,53035653,53109612
1505899440,49101030,51563726,51854176,53137250,53129284,53089714,53062011,53070825,53041128,53115102
1505899500,49106029,51568586,51858407,53142743,53134748,53095200,53067494,53076298,53046596,53120596
1505899560,49111025,51573346,51862714,53148227,53140213,53100684,53072978,53081762,53052066,53126085
1505899620,49116015,51578130,51867340,53153707,53145684,53106176,53078443,53087228,53057526,53131576
1505899680,49121019,51583397,51871692,53159195,53151160,53111667,53083919,53092702,53062994,53137070
1505899740,49126024,51588616,51875763,53164687,53156637,53117147,53089390,53098164,53068454,53142561
1505899800,49130940,51593894,51880115,53170178,53162104,53122636,53094866,53103488,53073927,53148052
1505899860,49135573,51598990,51884459,53175666,53167573,53128104,53100350,53108677,53079038,53153195
1505899920,49140552,51603851,51888352,53180823,53172788,53133252,53105571,53114147,53084499,53158671
1505899980,49145555,51609102,51892354,53186285,53178136,53138734,53110957,53119615,53089972,53164166
1505900040,49150553,51614400,51896492,53191775,53183607,53144214,53116442,53125095,53095445,53169659
1505900100,49155554,51619786,51900691,53197270,53189079,53149699,53121930,53130578,53100921,53175150
1505900160,49160551,51625133,51904854,53202761,53194552,53155193,53127401,53136062,53106393,53180644
1505900220,49165542,51630175,51908763,53208252,53200013,53160680,53132876,53141546,53111856,53186135
1505900280,49170555,51634941,51912768,53213743,53205483,53166160,53138357,53147031,53117333,53191622
1505900340,49175561,51639720,51916846,53219231,53210957,53171652,53143844,53152507,53122799,53197111
1505900400,49180572,51644502,51920930,53224720,53216429,53177143,53149330,53157993,53128277,53202601
1505900460,49185581,51649218,51924983,53230211,53221900,53182634,53154816,53163475,53133749,53208090
1505900520,49190590,51654296,51929120,53235699,53227371,53188127,53160288,53168956,53139224,53213579
1505900580,49195596,51659407,51933315,53241180,53232842,53193618,53165768,53174437,53144698,53219066
1505900640,49200590,51664675,51937729,53246665,53238313,53199108,53171250,53179918,53150175,53224544
1505900700,49205610,51669825,51941868,53252157,53243787,53204597,53176733,53185390,53155648,53230029
1505900760,49210618,51675113,51946100,53257645,53249256,53210090,53182216,53190871,53161123,53235519
1505900820,49215632,51680222,51949999,53263136,53254728,53215582,53187698,53196354,53166598,53241011
1505900880,49220645,51685516,51954009,53268618,53260199,53221074,53193178,53201838,53172075,53246502
1505900940,49225661,51690785,51957815,53274110,53265642,53226568,53198658,53207325,53177551,53251988
1505901000,49230669,51696129,51961788,53279602,53271110,53232061,53204138,53212811,53183011,53257249
1505901060,49235666,51701418,51965923,53285091,53276581,53237549,53209617,53218296,53188483,53262739
1505901120,49240664,51706861,51969816,53290581,53282038,53243039,53215093,53223783,53193956,53268228
1505901180,49245678,51712274,51973896,53296075,53287504,53248528,53220562,53229272,53199432,53273711
1505901240,49250694,51717592,51977938,53301566,53292979,53254011,53226044,53234760,53204909,53279206
1505901300,49255712,51722887,51981413,53307060,53298453,53259493,53231530,53240251,53210386,53284698
1505901360,49260726,51728118,51985165,53312552,53303925,53264985,53237015,53245739,53215863,53290192
1505901420,49265745,51733363,51989097,53318044,53309400,53270479,53242501,53251234,53221341,53295687
1505901480,49270764,51738692,51993088,53323542,53314875,53275976,53247984,53256725,53226807,53301183
1505901540,49275780,51743952,51997069,53329038,53320347,53281472,53253461,53262214,53232282,53306681
1505901600,49280650,51749199,52001101,53334531,53325668,53286967,53258945,53267701,53237758,53312176
1505901660,49285373,51754246,52005258,53339721,53330914,53292311,53264431,53273191,53243045,53317383
1505901720,49290395,51759383,52009159,53345134,53336391,53297569,53269577,53278407,53248367,53322802
1505901780,49295411,51764609,52013153,53350618,53341862,53303061,53275040,53283818,53253845,53328290
1505901840,49300434,51769958,52017381,53356110,53347339,53308555,53280526,53289310,53259328,53333781
1505901900,49305433,51775091,52021635,53361606,53352812,53314054,53285991,53294799,53264805,53339280
1505901960,49310450,51780244,52025724,53367098,53358286,53319546,53291479,53300278,53270274,53344774
1505902020,49315444,51785291,52029480,53372593,53363760,53325040,53296952,53305755,53275744,53350271
1505902080,49320460,51789974,52033490,53378087,53369235,53330532,53302435,53311238,53281223,53355765
1505902140,49325468,51794708,52037580,53383569,53374713,53336028,53307918,53316725,53286700,53361262
1505902200,49330486,51799395,52041698,53389061,53380160,53341517,53313400,53322212,53292180,53366746
1505902260,49335489,51804116,52045957,53394556,53385636,53347001,53318889,53327703,53297658,53372243
1505902320,49340496,51808869,52050262,53400046,53391113,53352484,53324372,53333192,53303116,53377737
1505902380,49345507,51814079,52054629,53405536,53396580,53357978,53329850,53338680,53308595,53383232
1505902440,49350520,51819328,52058713,53411027,53402052,53363472,53335328,53344161,53314077,53388725
1505902500,49355530,51824578,52062632,53416523,53407523,53368967,53340820,53349650,53319560,53394221
1505902560,49360542,51829736,52066750,53422018,53412988,53374459,53346308,53355129,53325042,53399715
1505902620,49365555,51834871,52071036,53427513,53418464,53379954,53351797,53360614,53330523,53405208
1505902680,49370575,51840117,52075287,53433007,53423943,53385452,53357285,53366099,53336003,53410699
1505902740,49375560,51845484,52079452,53438500,53429419,53390949,53362772,53371581,53341481,53416190
1505902800,49380559,51850832,52083625,53443987,53434891,53396440,53368254,53377060,53346960,53421686
1505902860,49385562,51856020,52087561,53449465,53440369,53401933,53373738,53382545,53352438,53427181
1505902920,49390562,51861136,52091559,53454956,53445842,53407425,53379217,53388031,53357913,53432675
1505902980,49395569,51866213,52095949,53460448,53451317,53412917,53384697,53393524,53363391,53438171
1505903040,49400584,51871218,52100081,53465941,53456794,53418411,53390180,53398999,53368869,53443664
1505903100,49405597,51876160,52104276,53471435,53462269,53423903,53395662,53404484,53374349,53449163
1505903160,49410612,51880951,52108260,53476929,53467744,53429394,53401131,53409971,53379827,53454659
1505903220,49415635,51885659,52112033,53482425,53473218,53434885,53406608,53415456,53385307,53460157
1505903280,49420651,51890613,52115899,53487918,53478691,53440378,53412091,53420938,53390785,53465641
1505903340,49425665,51895903,52119782,53493409,53484162,53445872,53417571,53426425,53396262,53471132
1505903400,49430672,51901266,52123671,53498911,53489532,53451360,53423058,53431911,53401733,53476599
1505903460,49435546,51906130,52127485,53504465,53494694,53456841,53428531,53437269,53407098,53481780
1505903520,49440164,51911523,52131317,53509715,53500161,53461990,53433789,53442510,53412319,53487216
1505903580,49445144,51916899,52135203,53515213,53505630,53467442,53439121,53447991,53417789,53492713
1505903640,49450137,51922188,52139629,53520774,53511104,53472929,53444603,53453477,53423258,53498209
1505903700,49455132,51927403,52143967,53526333,53516568,53478395,53450082,53458948,53428725,53503687
1505903760,49460133,51932585,52148180,53531881,53522038,53483859,53455557,53464432,53434194,53509181
1505903820,49465133,51937872,52152186,53537432,53527490,53489328,53461040,53469920,53439665,53514677
1505903880,49470140,51943118,52155990,53542985,53532958,53494802,53466521,53475404,53445133,53520173
1505903940,49475148,51948474,52160100,53548535,53538427,53500277,53471998,53480889,53450601,53525661
1505904000,49480150,51953793,52164274,53554082,53543894,53505748,53477476,53486376,53456073,53531147
1505904060,49485139,51958949,52168353,53559629,53549360,53511218,53482949,53491862,53461542,53536632
1505904120,49490141,51964016,52172522,53565178,53554827,53516695,53488414,53497348,53467013,53542123
1505904180,49495141,51969343,52176805,53570730,53560293,53522173,53493896,53502831,53472484,53547618
1505904240,49500146,51974699,52181305,53576280,53565760,53527646,53499375,53508316,53477956,53553111
1505904300,49505153,51979762,52185510,53581833,53571229,53533126,53504861,53513812,53483427,53558609
1505904360,49510161,51985173,52189311,53587388,53576685,53538609,53510340,53519306,53488889,53564104
1505904420,49515134,51991165,52193512,53592935,53582155,53544086,53515821,53524800,53494360,53569599
1505904480,49520141,51997154,52197919,53598475,53587623,53549564,53521300,53530293,53499835,53575093
1505904540,49525157,52003144,52201956,53601729,53593104,53555047,53526776,53535796,53505316,53580590
1505904600,49530179,52009134,52205778,53605580,53598586,53560542,53532268,53541299,53510792,53586097
1505904660,49535204,52015124,52209907,53609532,53604069,53566019,53537754,53546798,53516269,53591604
1505904720,49540221,52021114,52214068,53613567,53609546,53571510,53543228,53552296,53521741,53597113
1505904780,49545244,52027104,52218237,53617721,53615025,53576985,53548718,53557798,53527224,53602616
1505904840,49550270,52033094,52222332,53621901,53620507,53582459,53554209,53563298,53532702,53608124
1505904900,49554880,52038805,52226561,53626215,53625985,53587904,53559667,53568794,53538146,53613610
1505904960,49559378,52043261,52230824,53630574,53631464,53593348,53565113,53574284,53543588,53619074
1505905020,49564072,52047536,52235025,53634816,53636942,53598797,53570563,53579760,53549032,53624535
1505905080,49568661,52052164,52239134,53638734,53642419,53604239,53576012,53585238,53554477,53629992
1505905140,49573190,52057640,52243336,53642034,53647898,53609675,53581459,53590729,53559922,53635447
1505905200,49577721,52063117,52247434,53645123,53653381,53615120,53586908,53596215,53565366,53640907
1505905260,49582144,52068564,52251904,53647012,53658573,53620500,53592357,53601690,53570795,53646182
1505905320,49586434,52073890,52255951,53649189,53663954,53625577,53597653,53606925,53575907,53651453
1505905380,49591052,52078928,52260231,53652634,53669441,53631021,53602901,53612315,53581353,53656916
1505905440,49595652,52084130,52264679,53655938,53674923,53636469,53608348,53617818,53586798,53662380
1505905500,49600189,52089355,52269142,53658611,53680409,53641905,53613793,53623320,53592243,53667843
1505905560,49604813,52094712,52273503,53661053,53685897,53647339,53619241,53628819,53597686,53673306
1505905620,49609435,52100232,52277832,53664603,53691381,53652750,53624691,53634321,53603132,53678771
1505905680,49613885,52105670,52281716,53668762,53696867,53658176,53630136,53639820,53608581,53684234
1505905740,49618416,52110890,52285851,53671644,53702355,53663623,53635581,53645319,53614017,53689697
1505905800,49623019,52116167,52290014,53674563,53707847,53669073,53641029,53650823,53619463,53695161
1505905860,49627619,52121284,52294130,53677306,53713337,53674521,53646476,53656314,53624913,53700620
1505905920,49632167,52126576,52298300,53679772,53718824,53679980,53651928,53661808,53630319,53706072
1505905980,49636756,52131800,52302464,53683060,53724304,53685440,53657383,53667307,53635770,53711529
1505906040,49641424,52137084,52306849,53686653,53729796,53690900,53662841,53672806,53641222,53716993
1505906100,49646070,52142419,52311258,53690107,53735287,53696365,53668297,53678308,53646672,53722457
1505906160,49650628,52147841,52315762,53693645,53740774,53701815,53673742,53683797,53652119,53727921
1505906220,49655151,52153264,52320135,53696005,53746259,53707272,53679183,53689294,53657562,53733379
1505906280,49659677,52158723,52324567,53699128,53751749,53712731,53684629,53694792,53663014,53738839
