,171880/bpf`syscall`count`sys_accept,171880/bpf`syscall`count`sys_accept4,171880/bpf`syscall`count`sys_access,171880/bpf`syscall`count`sys_alarm,171880/bpf`syscall`count`sys_arch_prctl,171880/bpf`syscall`count`sys_bind,171880/bpf`syscall`count`sys_brk,171880/bpf`syscall`count`sys_capget,171880/bpf`syscall`count`sys_capset,171880/bpf`syscall`count`sys_chdir,171880/bpf`syscall`count`sys_chmod,171880/bpf`syscall`count`sys_chown,171880/bpf`syscall`count`sys_chroot,171880/bpf`syscall`count`sys_clock_adjtime,171880/bpf`syscall`count`sys_clock_getres,171880/bpf`syscall`count`sys_clock_gettime,171880/bpf`syscall`count`sys_clone,171880/bpf`syscall`count`sys_close,171880/bpf`syscall`count`sys_connect,171880/bpf`syscall`count`sys_dup,171880/bpf`syscall`count`sys_dup2,171880/bpf`syscall`count`sys_dup3,171880/bpf`syscall`count`sys_epoll_create,171880/bpf`syscall`count`sys_epoll_create1,171880/bpf`syscall`count`sys_epoll_ctl,171880/bpf`syscall`count`sys_epoll_wait,171880/bpf`syscall`count`sys_eventfd2,171880/bpf`syscall`count`sys_execve,171880/bpf`syscall`count`sys_faccessat,171880/bpf`syscall`count`sys_fadvise64,171880/bpf`syscall`count`sys_fchdir,171880/bpf`syscall`count`sys_fchmod,171880/bpf`syscall`count`sys_fchmodat,171880/bpf`syscall`count`sys_fchown,171880/bpf`syscall`count`sys_fcntl,171880/bpf`syscall`count`sys_fstatfs,171880/bpf`syscall`count`sys_fsync,171880/bpf`syscall`count`sys_ftruncate,171880/bpf`syscall`count`sys_futex,171880/bpf`syscall`count`sys_getcwd,171880/bpf`syscall`count`sys_getdents,171880/bpf`syscall`count`sys_getdents64,171880/bpf`syscall`count`sys_getegid,171880/bpf`syscall`count`sys_geteuid,171880/bpf`syscall`count`sys_getgid,171880/bpf`syscall`count`sys_getgroups,171880/bpf`syscall`count`sys_getpeername,171880/bpf`syscall`count`sys_getpgid,171880/bpf`syscall`count`sys_getpgrp,171880/bpf`syscall`count`sys_getpid,171880/bpf`syscall`count`sys_getppid,171880/bpf`syscall`count`sys_getpriority,171880/bpf`syscall`count`sys_getresgid,171880/bpf`syscall`count`sys_getresuid,171880/bpf`syscall`count`sys_getrlimit,171880/bpf`syscall`count`sys_getrusage,171880/bpf`syscall`count`sys_getsid,171880/bpf`syscall`count`sys_getsockname,171880/bpf`syscall`count`sys_getsockopt,171880/bpf`syscall`count`sys_gettid,171880/bpf`syscall`count`sys_gettimeofday,171880/bpf`syscall`count`sys_getuid,171880/bpf`syscall`count`sys_inotify_add_watch,171880/bpf`syscall`count`sys_ioctl,171880/bpf`syscall`count`sys_ioprio_get,171880/bpf`syscall`count`sys_kcmp,171880/bpf`syscall`count`sys_keyctl,171880/bpf`syscall`count`sys_kill,171880/bpf`syscall`count`sys_listen,171880/bpf`syscall`count`sys_lseek,171880/bpf`syscall`count`sys_madvise,171880/bpf`syscall`count`sys_mkdir,171880/bpf`syscall`count`sys_mknod,171880/bpf`syscall`count`sys_mmap,171880/bpf`syscall`count`sys_mount,171880/bpf`syscall`count`sys_mprotect,171880/bpf`syscall`count`sys_mremap,171880/bpf`syscall`count`sys_munmap,171880/bpf`syscall`count`sys_name_to_handle_at,171880/bpf`syscall`count`sys_nanosleep,171880/bpf`syscall`count`sys_newfstatat,171880/bpf`syscall`count`sys_open,171880/bpf`syscall`count`sys_openat,171880/bpf`syscall`count`sys_pause,171880/bpf`syscall`count`sys_perf_event_open,171880/bpf`syscall`count`sys_pipe,171880/bpf`syscall`count`sys_pipe2,171880/bpf`syscall`count`sys_poll,171880/bpf`syscall`count`sys_ppoll,171880/bpf`syscall`count`sys_prctl,171880/bpf`syscall`count`sys_pselect6,171880/bpf`syscall`count`sys_read,171880/bpf`syscall`count`sys_readlink,171880/bpf`syscall`count`sys_readlinkat,171880/bpf`syscall`count`sys_readv,171880/bpf`syscall`count`sys_recvfrom,171880/bpf`syscall`count`sys_recvmsg,171880/bpf`syscall`count`sys_rename,171880/bpf`syscall`count`sys_rmdir,171880/bpf`syscall`count`sys_rt_sigaction,171880/bpf`syscall`count`sys_rt_sigprocmask,171880/bpf`syscall`count`sys_rt_sigreturn,171880/bpf`syscall`count`sys_rt_sigsuspend,171880/bpf`syscall`count`sys_sched_getaffinity,171880/bpf`syscall`count`sys_sched_getparam,171880/bpf`syscall`count`sys_sched_getscheduler,171880/bpf`syscall`count`sys_sched_setaffinity,171880/bpf`syscall`count`sys_sched_yield,171880/bpf`syscall`count`sys_select,171880/bpf`syscall`count`sys_semctl,171880/bpf`syscall`count`sys_semop,171880/bpf`syscall`count`sys_sendmmsg,171880/bpf`syscall`count`sys_sendmsg,171880/bpf`syscall`count`sys_sendto,171880/bpf`syscall`count`sys_set_robust_list,171880/bpf`syscall`count`sys_set_tid_address,171880/bpf`syscall`count`sys_setfsgid,171880/bpf`syscall`count`sys_setfsuid,171880/bpf`syscall`count`sys_setgid,171880/bpf`syscall`count`sys_setgroups,171880/bpf`syscall`count`sys_setpgid,171880/bpf`syscall`count`sys_setpriority,171880/bpf`syscall`count`sys_setregid,171880/bpf`syscall`count`sys_setresgid,171880/bpf`syscall`count`sys_setresuid,171880/bpf`syscall`count`sys_setreuid,171880/bpf`syscall`count`sys_setrlimit,171880/bpf`syscall`count`sys_setsid,171880/bpf`syscall`count`sys_setsockopt,171880/bpf`syscall`count`sys_setuid,171880/bpf`syscall`count`sys_shutdown,171880/bpf`syscall`count`sys_sigaltstack,171880/bpf`syscall`count`sys_socket,171880/bpf`syscall`count`sys_socketpair,171880/bpf`syscall`count`sys_statfs,171880/bpf`syscall`count`sys_symlink,171880/bpf`syscall`count`sys_sysinfo,171880/bpf`syscall`count`sys_timerfd_settime,171880/bpf`syscall`count`sys_times,171880/bpf`syscall`count`sys_umask,171880/bpf`syscall`count`sys_umount,171880/bpf`syscall`count`sys_unlink,171880/bpf`syscall`count`sys_unlinkat,171880/bpf`syscall`count`sys_unshare,171880/bpf`syscall`count`sys_utime,171880/bpf`syscall`count`sys_utimensat,171880/bpf`syscall`count`sys_vfork,171880/bpf`syscall`count`sys_wait4,171880/bpf`syscall`count`sys_waitid,171880/bpf`syscall`count`sys_write,171880/bpf`syscall`count`sys_writev
1505744640,18560.0000,419.0000,6431896.0000,56183.0000,1091404.0000,10708.0000,3190780.0000,,,185909.0000,201.0000,14.0000,2819.0000,197.0000,2655.0000,228913843.0000,420923.0000,530893493.0000,81761.0000,4800.0000,1177889.0000,5.0000,512.0000,26.0000,4507792.0000,7201961.0000,16.0000,1102831.0000,7375.0000,58528.0000,129649.0000,241.0000,24.0000,26.0000,6950227.0000,6911.0000,2729.0000,12197.0000,2714416.0000,90726.0000,1177609.0000,2752.0000,860202.0000,1585512.0000,862447.0000,13452.0000,20971.0000,62.0000,26835.0000,516905.0000,516822.0000,2162.0000,63.0000,63.0000,322799.0000,7298.0000,17.0000,32069.0000,72764.0000,4490.0000,159351977.0000,888675.0000,315253.0000,4992776.0000,,262.0000,3.0000,926064.0000,,8063592.0000,4520.0000,1187.0000,15.0000,17193263.0000,1.0000,9356074.0000,66547.0000,1749097.0000,39.0000,487502.0000,56552.0000,284255880.0000,107696.0000,39.0000,33.0000,1601230.0000,52636.0000,4160723.0000,6369.0000,1888.0000,8951599.0000,3925541.0000,2959.0000,205478.0000,,69618281.0000,480653.0000,2031.0000,268.0000,10620996.0000,3652726.0000,402649.0000,79.0000,2405.0000,,,240411.0000,303896274.0000,459193.0000,6638.0000,48603.0000,1348.0000,99868.0000,61535532.0000,264894.0000,235315.0000,12.0000,12.0000,3221.0000,7956.0000,52.0000,371.0000,10.0000,5008.0000,5210.0000,3.0000,6227.0000,249739.0000,44472.0000,3221.0000,155.0000,13445.0000,94181.0000,156669.0000,485071.0000,91.0000,16034.0000,13585940.0000,97.0000,6110.0000,1.0000,2869.0000,215.0000,,1849.0000,418.0000,747263.0000,2115021.0000,21960.0000,13268034.0000,985479.0000
1505744700,18563.0000,423.0000,6434654.0000,56189.0000,1091877.0000,10710.0000,3192178.0000,,,185911.0000,201.0000,14.0000,2820.0000,197.0000,2665.0000,228947444.0000,421093.0000,531124161.0000,81804.0000,4802.0000,1178403.0000,5.0000,512.0000,26.0000,4508436.0000,7204409.0000,16.0000,1103309.0000,7376.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6951336.0000,6912.0000,2729.0000,12203.0000,2714416.0000,90741.0000,1177906.0000,2762.0000,860579.0000,1586204.0000,862825.0000,13458.0000,20978.0000,62.0000,26847.0000,517129.0000,517046.0000,2162.0000,63.0000,63.0000,322920.0000,7299.0000,17.0000,32079.0000,72777.0000,4492.0000,159362038.0000,889068.0000,315298.0000,4993637.0000,,262.0000,3.0000,926071.0000,,8064522.0000,4520.0000,1187.0000,15.0000,17200816.0000,1.0000,9360277.0000,66557.0000,1749702.0000,39.0000,487569.0000,56560.0000,284382926.0000,107698.0000,39.0000,33.0000,1601478.0000,52653.0000,4161163.0000,6372.0000,1888.0000,8952883.0000,3925541.0000,2960.0000,205479.0000,,69619267.0000,480722.0000,2031.0000,268.0000,10625971.0000,3653997.0000,402809.0000,79.0000,2406.0000,,,240513.0000,303931641.0000,459270.0000,6641.0000,48603.0000,1353.0000,99880.0000,61535883.0000,265020.0000,235424.0000,12.0000,12.0000,3222.0000,7959.0000,52.0000,371.0000,10.0000,5010.0000,5212.0000,3.0000,6227.0000,249845.0000,44481.0000,3222.0000,156.0000,13451.0000,94224.0000,156692.0000,485286.0000,91.0000,16041.0000,13587894.0000,98.0000,6112.0000,1.0000,2869.0000,215.0000,,1854.0000,418.0000,747365.0000,2115400.0000,21963.0000,13271835.0000,985626.0000
1505744760,18567.0000,423.0000,6436744.0000,56208.0000,1092253.0000,10712.0000,3193146.0000,,,185914.0000,201.0000,14.0000,2821.0000,197.0000,2673.0000,228981001.0000,421207.0000,531325385.0000,81834.0000,4804.0000,1178786.0000,5.0000,512.0000,26.0000,4509076.0000,7205333.0000,16.0000,1103685.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6952389.0000,6913.0000,2729.0000,12210.0000,2714416.0000,90757.0000,1178162.0000,2770.0000,860769.0000,1586672.0000,863016.0000,13458.0000,20985.0000,62.0000,26847.0000,517318.0000,517235.0000,2163.0000,63.0000,63.0000,323028.0000,7300.0000,17.0000,32087.0000,72787.0000,4492.0000,159372069.0000,889277.0000,315343.0000,4994358.0000,,262.0000,3.0000,926078.0000,,8065353.0000,4520.0000,1187.0000,15.0000,17206870.0000,1.0000,9363659.0000,66566.0000,1750189.0000,39.0000,487638.0000,56568.0000,284492927.0000,107698.0000,39.0000,33.0000,1601688.0000,52670.0000,4161452.0000,6372.0000,1888.0000,8954229.0000,3925542.0000,2961.0000,205483.0000,,69620249.0000,480788.0000,2031.0000,268.0000,10630432.0000,3655088.0000,402916.0000,79.0000,2406.0000,,,240603.0000,303966541.0000,459347.0000,6644.0000,48603.0000,1357.0000,99893.0000,61536241.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249940.0000,44487.0000,3224.0000,156.0000,13451.0000,94260.0000,156715.0000,485471.0000,91.0000,16041.0000,13589846.0000,98.0000,6115.0000,1.0000,2870.0000,215.0000,,1858.0000,418.0000,747467.0000,2115703.0000,21966.0000,13278505.0000,985762.0000
1505744820,18570.0000,423.0000,6436769.0000,56212.0000,1092253.0000,10713.0000,3193146.0000,,,185914.0000,201.0000,14.0000,2821.0000,197.0000,2673.0000,229013975.0000,421222.0000,531326572.0000,81837.0000,4804.0000,1178786.0000,5.0000,512.0000,26.0000,4509703.0000,7206286.0000,16.0000,1103685.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6953218.0000,6914.0000,2729.0000,12211.0000,2714419.0000,90769.0000,1178214.0000,2770.0000,860769.0000,1586673.0000,863016.0000,13458.0000,20986.0000,62.0000,26847.0000,517318.0000,517235.0000,2163.0000,63.0000,63.0000,323028.0000,7301.0000,17.0000,32089.0000,72795.0000,4492.0000,159382046.0000,889277.0000,315388.0000,4994627.0000,,262.0000,3.0000,926078.0000,,8065963.0000,4520.0000,1187.0000,15.0000,17206920.0000,1.0000,9363659.0000,66576.0000,1750263.0000,39.0000,487705.0000,56576.0000,284493625.0000,107698.0000,39.0000,33.0000,1601893.0000,52687.0000,4161759.0000,6372.0000,1888.0000,8955619.0000,3925542.0000,2961.0000,205484.0000,,69621211.0000,480843.0000,2031.0000,268.0000,10630433.0000,3655292.0000,402922.0000,79.0000,2406.0000,,,240603.0000,304002754.0000,459424.0000,6644.0000,48603.0000,1357.0000,99902.0000,61536572.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249940.0000,44491.0000,3224.0000,156.0000,13451.0000,94264.0000,156737.0000,485471.0000,91.0000,16041.0000,13591712.0000,98.0000,6115.0000,1.0000,2870.0000,215.0000,,1858.0000,418.0000,747569.0000,2115904.0000,21969.0000,13279410.0000,985898.0000
1505744880,18573.0000,423.0000,6436794.0000,56216.0000,1092253.0000,10714.0000,3193146.0000,,,185914.0000,201.0000,14.0000,2821.0000,197.0000,2673.0000,229047155.0000,421235.0000,531327758.0000,81840.0000,4804.0000,1178786.0000,5.0000,512.0000,26.0000,4510333.0000,7207961.0000,16.0000,1103685.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6954039.0000,6915.0000,2729.0000,12212.0000,2714422.0000,90780.0000,1178264.0000,2770.0000,860769.0000,1586674.0000,863016.0000,13458.0000,20987.0000,62.0000,26847.0000,517318.0000,517235.0000,2163.0000,63.0000,63.0000,323028.0000,7302.0000,17.0000,32091.0000,72804.0000,4492.0000,159392004.0000,889277.0000,315433.0000,4994896.0000,,262.0000,3.0000,926078.0000,,8066570.0000,4520.0000,1187.0000,15.0000,17206966.0000,1.0000,9363659.0000,66585.0000,1750338.0000,39.0000,487772.0000,56584.0000,284494318.0000,107698.0000,39.0000,33.0000,1602096.0000,52704.0000,4162062.0000,6372.0000,1888.0000,8957186.0000,3925542.0000,2961.0000,205485.0000,,69622172.0000,480900.0000,2031.0000,268.0000,10630434.0000,3655494.0000,402930.0000,79.0000,2406.0000,,,240603.0000,304041777.0000,459501.0000,6644.0000,48603.0000,1357.0000,99912.0000,61536903.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249940.0000,44496.0000,3224.0000,156.0000,13451.0000,94269.0000,156759.0000,485471.0000,91.0000,16041.0000,13593489.0000,98.0000,6115.0000,1.0000,2870.0000,215.0000,,1858.0000,418.0000,747670.0000,2116138.0000,21972.0000,13280283.0000,986033.0000
1505744940,18576.0000,423.0000,6436819.0000,56220.0000,1092253.0000,10715.0000,3193146.0000,,,185914.0000,201.0000,14.0000,2821.0000,197.0000,2673.0000,229080224.0000,421247.0000,531328945.0000,81843.0000,4804.0000,1178786.0000,5.0000,512.0000,26.0000,4510968.0000,7209999.0000,16.0000,1103685.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6954868.0000,6916.0000,2729.0000,12213.0000,2714422.0000,90792.0000,1178316.0000,2770.0000,860769.0000,1586675.0000,863016.0000,13458.0000,20988.0000,62.0000,26847.0000,517318.0000,517235.0000,2163.0000,63.0000,63.0000,323028.0000,7303.0000,17.0000,32093.0000,72812.0000,4492.0000,159401987.0000,889277.0000,315478.0000,4995164.0000,,262.0000,3.0000,926078.0000,,8067178.0000,4520.0000,1187.0000,15.0000,17207018.0000,1.0000,9363659.0000,66593.0000,1750413.0000,39.0000,487839.0000,56592.0000,284495013.0000,107698.0000,39.0000,33.0000,1602301.0000,52719.0000,4162337.0000,6372.0000,1888.0000,8958531.0000,3925542.0000,2961.0000,205486.0000,,69623136.0000,480956.0000,2031.0000,268.0000,10630435.0000,3655698.0000,402938.0000,79.0000,2406.0000,,,240603.0000,304077435.0000,459579.0000,6644.0000,48603.0000,1357.0000,99921.0000,61537236.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249940.0000,44500.0000,3224.0000,156.0000,13451.0000,94273.0000,156781.0000,485471.0000,91.0000,16041.0000,13595374.0000,98.0000,6115.0000,1.0000,2870.0000,215.0000,,1858.0000,418.0000,747772.0000,2116323.0000,21975.0000,13281185.0000,986169.0000
1505745000,18579.0000,423.0000,6436853.0000,56224.0000,1092256.0000,10717.0000,3193153.0000,,,185914.0000,201.0000,14.0000,2821.0000,198.0000,2673.0000,229113512.0000,421261.0000,531331165.0000,81846.0000,4804.0000,1178789.0000,5.0000,512.0000,26.0000,4511599.0000,7211603.0000,16.0000,1103688.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6955699.0000,6917.0000,2729.0000,12214.0000,2714422.0000,90804.0000,1178368.0000,2770.0000,860771.0000,1586680.0000,863018.0000,13458.0000,20989.0000,62.0000,26847.0000,517320.0000,517237.0000,2163.0000,63.0000,63.0000,323028.0000,7304.0000,17.0000,32095.0000,72821.0000,4492.0000,159411962.0000,889279.0000,315523.0000,4995434.0000,,262.0000,3.0000,926078.0000,,8067788.0000,4522.0000,1187.0000,15.0000,17207092.0000,1.0000,9363671.0000,66600.0000,1750490.0000,39.0000,487906.0000,56600.0000,284495715.0000,107698.0000,39.0000,33.0000,1602506.0000,52736.0000,4162598.0000,6372.0000,1888.0000,8959835.0000,3925542.0000,2961.0000,205487.0000,,69624100.0000,481013.0000,2031.0000,268.0000,10630450.0000,3655905.0000,402947.0000,79.0000,2406.0000,,,240604.0000,304116168.0000,459657.0000,6644.0000,48603.0000,1357.0000,99931.0000,61537569.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249941.0000,44507.0000,3224.0000,156.0000,13451.0000,94279.0000,156803.0000,485471.0000,91.0000,16041.0000,13597283.0000,98.0000,6115.0000,1.0000,2870.0000,215.0000,,1858.0000,419.0000,747874.0000,2116529.0000,21978.0000,13282109.0000,986305.0000
1505745060,18583.0000,423.0000,6436878.0000,56242.0000,1092256.0000,10718.0000,3193153.0000,,,185914.0000,201.0000,14.0000,2821.0000,198.0000,2673.0000,229147256.0000,421276.0000,531332405.0000,81852.0000,4804.0000,1178789.0000,5.0000,512.0000,26.0000,4512243.0000,7213721.0000,16.0000,1103688.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6956547.0000,6919.0000,2729.0000,12217.0000,2714422.0000,90816.0000,1178454.0000,2770.0000,860771.0000,1586681.0000,863018.0000,13458.0000,20990.0000,62.0000,26847.0000,517320.0000,517237.0000,2163.0000,63.0000,63.0000,323028.0000,7305.0000,17.0000,32098.0000,72829.0000,4492.0000,159421965.0000,889279.0000,315568.0000,4995715.0000,,262.0000,3.0000,926078.0000,,8068397.0000,4522.0000,1187.0000,15.0000,17207149.0000,1.0000,9363671.0000,66607.0000,1750568.0000,39.0000,487973.0000,56616.0000,284496456.0000,107698.0000,39.0000,33.0000,1602711.0000,52753.0000,4162904.0000,6372.0000,1888.0000,8961325.0000,3925542.0000,2961.0000,205491.0000,,69625059.0000,481075.0000,2032.0000,268.0000,10630451.0000,3656109.0000,402955.0000,79.0000,2406.0000,,,240604.0000,304153359.0000,459734.0000,6644.0000,48603.0000,1357.0000,99943.0000,61537901.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249941.0000,44511.0000,3224.0000,157.0000,13451.0000,94286.0000,156825.0000,485471.0000,91.0000,16041.0000,13599201.0000,99.0000,6115.0000,1.0000,2871.0000,215.0000,,1858.0000,419.0000,747976.0000,2116743.0000,21981.0000,13283083.0000,986442.0000
1505745120,18586.0000,423.0000,6436903.0000,56251.0000,1092256.0000,10719.0000,3193153.0000,,,185914.0000,201.0000,14.0000,2821.0000,198.0000,2673.0000,229181266.0000,421290.0000,531333632.0000,81855.0000,4804.0000,1178789.0000,5.0000,512.0000,26.0000,4512885.0000,7217922.0000,16.0000,1103688.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6957388.0000,6920.0000,2729.0000,12219.0000,2714422.0000,90828.0000,1178506.0000,2770.0000,860771.0000,1586682.0000,863018.0000,13458.0000,20991.0000,62.0000,26847.0000,517320.0000,517237.0000,2163.0000,63.0000,63.0000,323028.0000,7306.0000,17.0000,32100.0000,72838.0000,4492.0000,159431938.0000,889279.0000,315613.0000,4995990.0000,,262.0000,3.0000,926078.0000,,8069007.0000,4522.0000,1187.0000,15.0000,17207201.0000,1.0000,9363671.0000,66614.0000,1750644.0000,39.0000,488040.0000,56624.0000,284497179.0000,107698.0000,39.0000,33.0000,1602920.0000,52770.0000,4163290.0000,6372.0000,1888.0000,8963020.0000,3925542.0000,2961.0000,205496.0000,,69626023.0000,481140.0000,2033.0000,268.0000,10630452.0000,3656317.0000,402963.0000,79.0000,2406.0000,,,240604.0000,304192790.0000,459812.0000,6644.0000,48603.0000,1357.0000,99957.0000,61538234.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249941.0000,44515.0000,3224.0000,157.0000,13451.0000,94291.0000,156847.0000,485471.0000,91.0000,16041.0000,13601135.0000,99.0000,6115.0000,1.0000,2871.0000,215.0000,,1859.0000,419.0000,748080.0000,2116947.0000,21984.0000,13284040.0000,986580.0000
1505745180,18589.0000,423.0000,6436928.0000,56257.0000,1092256.0000,10720.0000,3193153.0000,,,185914.0000,201.0000,14.0000,2821.0000,198.0000,2673.0000,229214096.0000,421303.0000,531334814.0000,81858.0000,4804.0000,1178789.0000,5.0000,512.0000,26.0000,4513518.0000,7220743.0000,16.0000,1103688.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6958221.0000,6921.0000,2729.0000,12220.0000,2714422.0000,90840.0000,1178558.0000,2770.0000,860771.0000,1586683.0000,863018.0000,13458.0000,20992.0000,62.0000,26847.0000,517320.0000,517237.0000,2163.0000,63.0000,63.0000,323028.0000,7307.0000,17.0000,32102.0000,72846.0000,4492.0000,159441902.0000,889279.0000,315658.0000,4996259.0000,,262.0000,3.0000,926078.0000,,8069614.0000,4522.0000,1187.0000,15.0000,17207259.0000,1.0000,9363671.0000,66621.0000,1750721.0000,39.0000,488107.0000,56632.0000,284497869.0000,107698.0000,39.0000,33.0000,1603125.0000,52787.0000,4163580.0000,6372.0000,1888.0000,8964444.0000,3925542.0000,2961.0000,205497.0000,,69626984.0000,481195.0000,2033.0000,268.0000,10630453.0000,3656521.0000,402972.0000,79.0000,2406.0000,,,240604.0000,304230519.0000,459889.0000,6644.0000,48603.0000,1357.0000,99966.0000,61538564.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249941.0000,44519.0000,3224.0000,157.0000,13451.0000,94295.0000,156869.0000,485471.0000,91.0000,16041.0000,13603035.0000,99.0000,6115.0000,1.0000,2871.0000,215.0000,,1859.0000,419.0000,748182.0000,2117154.0000,21987.0000,13284934.0000,986716.0000
1505745240,18592.0000,423.0000,6436953.0000,56263.0000,1092256.0000,10721.0000,3193153.0000,,,185914.0000,201.0000,14.0000,2821.0000,198.0000,2673.0000,229246615.0000,421315.0000,531335999.0000,81861.0000,4804.0000,1178789.0000,5.0000,512.0000,26.0000,4514154.0000,7222160.0000,16.0000,1103688.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6959050.0000,6922.0000,2729.0000,12221.0000,2714422.0000,90852.0000,1178610.0000,2770.0000,860771.0000,1586684.0000,863018.0000,13458.0000,20993.0000,62.0000,26847.0000,517320.0000,517237.0000,2163.0000,63.0000,63.0000,323028.0000,7308.0000,17.0000,32104.0000,72855.0000,4492.0000,159451877.0000,889279.0000,315703.0000,4996527.0000,,262.0000,3.0000,926078.0000,,8070222.0000,4522.0000,1187.0000,15.0000,17207319.0000,1.0000,9363671.0000,66631.0000,1750808.0000,39.0000,488174.0000,56640.0000,284498562.0000,107698.0000,39.0000,33.0000,1603330.0000,52802.0000,4163892.0000,6372.0000,1888.0000,8965818.0000,3925542.0000,2961.0000,205498.0000,,69627948.0000,481252.0000,2033.0000,268.0000,10630454.0000,3656725.0000,402982.0000,79.0000,2406.0000,,,240604.0000,304268752.0000,459966.0000,6644.0000,48603.0000,1357.0000,99976.0000,61538897.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249941.0000,44524.0000,3224.0000,157.0000,13451.0000,94300.0000,156891.0000,485471.0000,91.0000,16041.0000,13604870.0000,99.0000,6115.0000,1.0000,2871.0000,215.0000,,1859.0000,419.0000,748284.0000,2117355.0000,21990.0000,13285867.0000,986852.0000
1505745300,18595.0000,423.0000,6436978.0000,56267.0000,1092256.0000,10722.0000,3193153.0000,,,185914.0000,201.0000,14.0000,2821.0000,198.0000,2673.0000,229278821.0000,421328.0000,531337181.0000,81864.0000,4804.0000,1178789.0000,5.0000,512.0000,26.0000,4514776.0000,7224142.0000,16.0000,1103688.0000,7377.0000,58554.0000,129649.0000,241.0000,24.0000,26.0000,6959879.0000,6923.0000,2729.0000,12222.0000,2714422.0000,90864.0000,1178662.0000,2770.0000,860771.0000,1586685.0000,863018.0000,13458.0000,20994.0000,62.0000,26847.0000,517320.0000,517237.0000,2163.0000,63.0000,63.0000,323028.0000,7309.0000,17.0000,32106.0000,72863.0000,4492.0000,159461826.0000,889279.0000,315748.0000,4996788.0000,,262.0000,3.0000,926078.0000,,8070829.0000,4522.0000,1187.0000,15.0000,17207374.0000,1.0000,9363671.0000,66638.0000,1750882.0000,39.0000,488241.0000,56648.0000,284499253.0000,107698.0000,39.0000,33.0000,1603535.0000,52819.0000,4164265.0000,6372.0000,1888.0000,8967230.0000,3925542.0000,2961.0000,205499.0000,,69628895.0000,481308.0000,2033.0000,268.0000,10630455.0000,3656929.0000,402990.0000,79.0000,2406.0000,,,240604.0000,304307443.0000,460043.0000,6644.0000,48603.0000,1357.0000,99985.0000,61539227.0000,265123.0000,235516.0000,12.0000,12.0000,3224.0000,7963.0000,52.0000,372.0000,10.0000,5012.0000,5214.0000,3.0000,6243.0000,249941.0000,44528.0000,3224.0000,157.0000,13451.0000,94304.0000,156913.0000,485471.0000,91.0000,16041.0000,13606595.0000,99.0000,6115.0000,1.0000,2871.0000,215.0000,,1859.0000,419.0000,748386.0000,2117550.0000,21993.0000,13286750.0000,986987.0000
